Id,Geography,state,2010 census,2014 estimate
0500000US22077,Pointe Coupee Parish,Louisiana,22802,22406
0500000US22079,Rapides Parish,Louisiana,131613,132488
0500000US22081,Red River Parish,Louisiana,9091,8669
0500000US22083,Richland Parish,Louisiana,20725,20740
0500000US22085,Sabine Parish,Louisiana,24233,24199
0500000US22087,St. Bernard Parish,Louisiana,35897,44409
0500000US22089,St. Charles Parish,Louisiana,52780,52745
0500000US22091,St. Helena Parish,Louisiana,11203,10619
0500000US22093,St. James Parish,Louisiana,22102,21638
0500000US22095,St. John the Baptist Parish,Louisiana,45924,43745
0500000US22097,St. Landry Parish,Louisiana,83384,83709
0500000US22099,St. Martin Parish,Louisiana,52160,53315
0500000US22101,St. Mary Parish,Louisiana,54650,53162
0500000US22103,St. Tammany Parish,Louisiana,233740,245829
0500000US22105,Tangipahoa Parish,Louisiana,121097,127049
0500000US22107,Tensas Parish,Louisiana,5252,4830
0500000US22109,Terrebonne Parish,Louisiana,111860,113328
0500000US22111,Union Parish,Louisiana,22721,22539
0500000US22113,Vermilion Parish,Louisiana,57999,59616
0500000US22115,Vernon Parish,Louisiana,52334,52132
0500000US22117,Washington Parish,Louisiana,47168,46286
0500000US22119,Webster Parish,Louisiana,41207,40333
0500000US22121,West Baton Rouge Parish,Louisiana,23788,25085
0500000US22123,West Carroll Parish,Louisiana,11604,11525
0500000US22125,West Feliciana Parish,Louisiana,15625,15406
0500000US22127,Winn Parish,Louisiana,15313,14743
0500000US23001,Androscoggin County,Maine,107702,107440
0500000US23003,Aroostook County,Maine,71870,69447
0500000US23005,Cumberland County,Maine,281674,287797
0500000US23007,Franklin County,Maine,30768,30296
0500000US23009,Hancock County,Maine,54418,54696
0500000US23011,Kennebec County,Maine,122151,121112
0500000US23013,Knox County,Maine,39736,39676
0500000US23015,Lincoln County,Maine,34457,34170
0500000US23017,Oxford County,Maine,57833,57238
0500000US23019,Penobscot County,Maine,153923,153414
0500000US23021,Piscataquis County,Maine,17535,17026
0500000US23023,Sagadahoc County,Maine,35293,35045
0500000US23025,Somerset County,Maine,52228,51163
0500000US23027,Waldo County,Maine,38786,39051
0500000US23029,Washington County,Maine,32856,31808
0500000US23031,York County,Maine,197131,200710
0500000US24001,Allegany County,Maryland,75087,72952
0500000US24003,Anne Arundel County,Maryland,537656,560133
0500000US24005,Baltimore County,Maryland,805029,826925
0500000US24009,Calvert County,Maryland,88737,90613
0500000US24011,Caroline County,Maryland,33066,32538
0500000US24013,Carroll County,Maryland,167134,167830
0500000US24015,Cecil County,Maryland,101108,102383
0500000US24017,Charles County,Maryland,146551,154747
0500000US24019,Dorchester County,Maryland,32618,32578
0500000US24021,Frederick County,Maryland,233385,243675
0500000US24023,Garrett County,Maryland,30097,29679
0500000US24025,Harford County,Maryland,244826,250105
0500000US24027,Howard County,Maryland,287085,309284
0500000US24029,Kent County,Maryland,20197,19820
0500000US24031,Montgomery County,Maryland,971777,1030447
0500000US24033,Prince George's County,Maryland,863420,904430
0500000US24035,Queen Anne's County,Maryland,47798,48804
0500000US24037,St. Mary's County,Maryland,105151,110382
0500000US24039,Somerset County,Maryland,26470,25859
0500000US24041,Talbot County,Maryland,37782,37643
0500000US24043,Washington County,Maryland,147430,149573
0500000US24045,Wicomico County,Maryland,98733,101539
0500000US24047,Worcester County,Maryland,51454,51675
0500000US24510,Baltimore city,Maryland,620961,622793
0500000US25001,Barnstable County,Massachusetts,215888,214914
0500000US25003,Berkshire County,Massachusetts,131219,128715
0500000US25005,Bristol County,Massachusetts,548285,554194
0500000US25007,Dukes County,Massachusetts,16535,17356
0500000US25009,Essex County,Massachusetts,743159,769091
0500000US25011,Franklin County,Massachusetts,71372,70862
0500000US25013,Hampden County,Massachusetts,463490,468161
0500000US25015,Hampshire County,Massachusetts,158080,160939
0500000US25017,Middlesex County,Massachusetts,1503085,1570315
0500000US25019,Nantucket County,Massachusetts,10172,10856
0500000US25021,Norfolk County,Massachusetts,670850,692254
0500000US25023,Plymouth County,Massachusetts,494919,507022
0500000US25025,Suffolk County,Massachusetts,722023,767254
0500000US25027,Worcester County,Massachusetts,798552,813475
0500000US26001,Alcona County,Michigan,10942,10454
0500000US26003,Alger County,Michigan,9601,9459
0500000US26005,Allegan County,Michigan,111408,113847
0500000US26007,Alpena County,Michigan,29598,28988
0500000US26009,Antrim County,Michigan,23580,23267
0500000US26011,Arenac County,Michigan,15899,15353
0500000US26013,Baraga County,Michigan,8860,8654
0500000US26015,Barry County,Michigan,59173,59281
0500000US26017,Bay County,Michigan,107771,106179
0500000US26019,Benzie County,Michigan,17525,17519
0500000US26021,Berrien County,Michigan,156813,155233
0500000US26023,Branch County,Michigan,45248,43545
0500000US26025,Calhoun County,Michigan,136146,134878
0500000US26027,Cass County,Michigan,52293,51608
0500000US26029,Charlevoix County,Michigan,25949,26121
0500000US26031,Cheboygan County,Michigan,26152,25675
0500000US26033,Chippewa County,Michigan,38520,38321
0500000US26035,Clare County,Michigan,30926,30652
0500000US26037,Clinton County,Michigan,75382,77297
0500000US26039,Crawford County,Michigan,14074,13745
0500000US26041,Delta County,Michigan,37069,36559
0500000US26043,Dickinson County,Michigan,26168,25957
0500000US26045,Eaton County,Michigan,107759,108579
0500000US26047,Emmet County,Michigan,32694,33204
0500000US26049,Genesee County,Michigan,425790,412895
0500000US26051,Gladwin County,Michigan,25692,25411
0500000US26053,Gogebic County,Michigan,16427,15737
0500000US26055,Grand Traverse County,Michigan,86986,90782
0500000US26057,Gratiot County,Michigan,42476,41665
0500000US26059,Hillsdale County,Michigan,46688,45830
0500000US26061,Houghton County,Michigan,36628,36495
0500000US26063,Huron County,Michigan,33118,32065
0500000US26065,Ingham County,Michigan,280895,284582
0500000US26067,Ionia County,Michigan,63905,64294
0500000US26069,Iosco County,Michigan,25887,25420
0500000US26071,Iron County,Michigan,11817,11387
0500000US26073,Isabella County,Michigan,70311,70616
0500000US26075,Jackson County,Michigan,160248,159741
0500000US26077,Kalamazoo County,Michigan,250331,258818
0500000US26079,Kalkaska County,Michigan,17153,17394
0500000US26081,Kent County,Michigan,602622,629237
0500000US26083,Keweenaw County,Michigan,2156,2217
0500000US26085,Lake County,Michigan,11539,11341
0500000US26087,Lapeer County,Michigan,88319,88153
0500000US26089,Leelanau County,Michigan,21708,21915
0500000US26091,Lenawee County,Michigan,99892,99047
0500000US26093,Livingston County,Michigan,180967,185596
0500000US26095,Luce County,Michigan,6631,6426
0500000US26097,Mackinac County,Michigan,11113,11042
0500000US26099,Macomb County,Michigan,840978,860112
0500000US26101,Manistee County,Michigan,24733,24420
0500000US26103,Marquette County,Michigan,67077,67676
0500000US26105,Mason County,Michigan,28705,28824
0500000US26107,Mecosta County,Michigan,42798,43186
0500000US26109,Menominee County,Michigan,24029,23714
0500000US26111,Midland County,Michigan,83629,83427
0500000US26113,Missaukee County,Michigan,14849,15037
0500000US26115,Monroe County,Michigan,152021,149824
0500000US26117,Montcalm County,Michigan,63342,62893
0500000US26119,Montmorency County,Michigan,9765,9300
0500000US26121,Muskegon County,Michigan,172188,172344
0500000US26123,Newaygo County,Michigan,48460,47900
0500000US26125,Oakland County,Michigan,1202362,1237868
0500000US26127,Oceana County,Michigan,26570,26221
0500000US26129,Ogemaw County,Michigan,21699,21039
0500000US26131,Ontonagon County,Michigan,6780,6172
0500000US26133,Osceola County,Michigan,23528,23169
0500000US26135,Oscoda County,Michigan,8640,8371
0500000US26137,Otsego County,Michigan,24164,24158
0500000US26139,Ottawa County,Michigan,263801,276292
0500000US26141,Presque Isle County,Michigan,13376,13004
0500000US26143,Roscommon County,Michigan,24449,23955
0500000US26145,Saginaw County,Michigan,200169,195012
0500000US26147,St. Clair County,Michigan,163040,160078
0500000US26149,St. Joseph County,Michigan,61295,60946
0500000US26151,Sanilac County,Michigan,43114,41587
0500000US26153,Schoolcraft County,Michigan,8485,8171
0500000US26155,Shiawassee County,Michigan,70648,68933
0500000US26157,Tuscola County,Michigan,55729,54000
0500000US26159,Van Buren County,Michigan,76258,75199
0500000US26161,Washtenaw County,Michigan,344791,356874
0500000US26163,Wayne County,Michigan,1820584,1764804
0500000US26165,Wexford County,Michigan,32735,32886
0500000US27001,Aitkin County,Minnesota,16202,15771
0500000US27003,Anoka County,Minnesota,330844,341864
0500000US27005,Becker County,Minnesota,32504,33259
0500000US27007,Beltrami County,Minnesota,44442,45664
0500000US27009,Benton County,Minnesota,38451,39506
0500000US27011,Big Stone County,Minnesota,5269,5127
0500000US27013,Blue Earth County,Minnesota,64013,65385
0500000US27015,Brown County,Minnesota,25893,25292
0500000US27017,Carlton County,Minnesota,35386,35571
0500000US27019,Carver County,Minnesota,91042,97338
0500000US27021,Cass County,Minnesota,28567,28559
0500000US27023,Chippewa County,Minnesota,12441,12110
0500000US27025,Chisago County,Minnesota,53887,54025
0500000US27027,Clay County,Minnesota,58999,61286
0500000US27029,Clearwater County,Minnesota,8695,8791
0500000US27031,Cook County,Minnesota,5176,5233
0500000US27033,Cottonwood County,Minnesota,11687,11633
0500000US27035,Crow Wing County,Minnesota,62500,63265
0500000US27037,Dakota County,Minnesota,398552,412529
0500000US27039,Dodge County,Minnesota,20087,20353
0500000US27041,Douglas County,Minnesota,36009,36790
0500000US27043,Faribault County,Minnesota,14553,14192
0500000US27045,Fillmore County,Minnesota,20866,20776
0500000US27047,Freeborn County,Minnesota,31255,30840
0500000US27049,Goodhue County,Minnesota,46183,46423
0500000US27051,Grant County,Minnesota,6018,5956
0500000US27053,Hennepin County,Minnesota,1152425,1212064
0500000US27055,Houston County,Minnesota,19027,18738
0500000US27057,Hubbard County,Minnesota,20428,20573
0500000US27059,Isanti County,Minnesota,37816,38413
0500000US27061,Itasca County,Minnesota,45058,45589
0500000US27063,Jackson County,Minnesota,10266,10269
0500000US27065,Kanabec County,Minnesota,16239,15930
0500000US27067,Kandiyohi County,Minnesota,42239,42285
0500000US27069,Kittson County,Minnesota,4552,4435
0500000US27071,Koochiching County,Minnesota,13311,12856
0500000US27073,Lac qui Parle County,Minnesota,7259,6891
0500000US27075,Lake County,Minnesota,10866,10680
0500000US27077,Lake of the Woods County,Minnesota,4045,3918
0500000US27079,Le Sueur County,Minnesota,27703,27770
0500000US27081,Lincoln County,Minnesota,5896,5788
0500000US27083,Lyon County,Minnesota,25857,25665
0500000US27085,McLeod County,Minnesota,36651,35882
0500000US27087,Mahnomen County,Minnesota,5413,5505
0500000US27089,Marshall County,Minnesota,9439,9417
0500000US27091,Martin County,Minnesota,20840,20220
0500000US27093,Meeker County,Minnesota,23300,23107
0500000US27095,Mille Lacs County,Minnesota,26097,25884
0500000US27097,Morrison County,Minnesota,33198,32810
0500000US27099,Mower County,Minnesota,39163,39323
0500000US27101,Murray County,Minnesota,8725,8470
0500000US27103,Nicollet County,Minnesota,32727,33093
0500000US27105,Nobles County,Minnesota,21378,21590
0500000US27107,Norman County,Minnesota,6852,6639
0500000US27109,Olmsted County,Minnesota,144248,150287
0500000US27111,Otter Tail County,Minnesota,57303,57635
0500000US27113,Pennington County,Minnesota,13930,14058
0500000US27115,Pine County,Minnesota,29750,29095
0500000US27117,Pipestone County,Minnesota,9596,9281
0500000US27119,Polk County,Minnesota,31600,31704
0500000US27121,Pope County,Minnesota,10995,10984
0500000US27123,Ramsey County,Minnesota,508640,532655
0500000US27125,Red Lake County,Minnesota,4089,4043
0500000US27127,Redwood County,Minnesota,16059,15515
0500000US27129,Renville County,Minnesota,15730,15025
0500000US27131,Rice County,Minnesota,64142,65151
0500000US27133,Rock County,Minnesota,9687,9553
0500000US27135,Roseau County,Minnesota,15629,15679
0500000US27137,St. Louis County,Minnesota,200226,200949
0500000US27139,Scott County,Minnesota,129928,139672
0500000US27141,Sherburne County,Minnesota,88499,91126
0500000US27143,Sibley County,Minnesota,15226,14918
0500000US27145,Stearns County,Minnesota,150642,152912
0500000US27147,Steele County,Minnesota,36576,36573
0500000US27149,Stevens County,Minnesota,9726,9800
0500000US27151,Swift County,Minnesota,9783,9436
0500000US27153,Todd County,Minnesota,24895,24264
0500000US27155,Traverse County,Minnesota,3558,3387
0500000US27157,Wabasha County,Minnesota,21676,21362
0500000US27159,Wadena County,Minnesota,13843,13757
0500000US27161,Waseca County,Minnesota,19136,19025
0500000US27163,Washington County,Minnesota,238136,249283
0500000US27165,Watonwan County,Minnesota,11211,11083
0500000US27167,Wilkin County,Minnesota,6576,6495
0500000US27169,Winona County,Minnesota,51461,51097
0500000US27171,Wright County,Minnesota,124700,129918
0500000US27173,Yellow Medicine County,Minnesota,10438,10109
0500000US28001,Adams County,Mississippi,32297,31737
0500000US28003,Alcorn County,Mississippi,37057,37380
0500000US28005,Amite County,Mississippi,13131,12629
0500000US28007,Attala County,Mississippi,19564,19163
0500000US28009,Benton County,Mississippi,8729,8296
0500000US28011,Bolivar County,Mississippi,34145,33768
0500000US28013,Calhoun County,Mississippi,14962,14745
0500000US28015,Carroll County,Mississippi,10597,10254
0500000US28017,Chickasaw County,Mississippi,17392,17313
0500000US28019,Choctaw County,Mississippi,8547,8294
0500000US28021,Claiborne County,Mississippi,9604,9080
0500000US28023,Clarke County,Mississippi,16732,16299
0500000US28025,Clay County,Mississippi,20634,20225
0500000US28027,Coahoma County,Mississippi,26151,24807
0500000US28029,Copiah County,Mississippi,29449,28797
0500000US28031,Covington County,Mississippi,19568,19442
0500000US28033,DeSoto County,Mississippi,161252,170913
0500000US28035,Forrest County,Mississippi,74934,76330
0500000US28037,Franklin County,Mississippi,8118,7833
0500000US28039,George County,Mississippi,22578,23303
0500000US28041,Greene County,Mississippi,14400,14326
0500000US28043,Grenada County,Mississippi,21906,21666
0500000US28045,Hancock County,Mississippi,43929,45949
0500000US28047,Harrison County,Mississippi,187105,199058
0500000US28049,Hinds County,Mississippi,245285,243729
0500000US28051,Holmes County,Mississippi,19198,18459
0500000US28053,Humphreys County,Mississippi,9375,8741
0500000US28055,Issaquena County,Mississippi,1406,1397
0500000US28057,Itawamba County,Mississippi,23401,23527
0500000US28059,Jackson County,Mississippi,139668,141137
0500000US28061,Jasper County,Mississippi,17062,16601
0500000US28063,Jefferson County,Mississippi,7726,7599
0500000US28065,Jefferson Davis County,Mississippi,12487,11822
0500000US28067,Jones County,Mississippi,67761,68290
0500000US28069,Kemper County,Mississippi,10456,10163
0500000US28071,Lafayette County,Mississippi,47351,52930
0500000US28073,Lamar County,Mississippi,55658,60099
0500000US28075,Lauderdale County,Mississippi,80261,79739
0500000US28077,Lawrence County,Mississippi,12929,12502
0500000US28079,Leake County,Mississippi,23805,23193
0500000US28081,Lee County,Mississippi,82910,85246
0500000US28083,Leflore County,Mississippi,32317,31422
0500000US28085,Lincoln County,Mississippi,34869,34775
0500000US28087,Lowndes County,Mississippi,59779,59730
0500000US28089,Madison County,Mississippi,95203,101688
0500000US28091,Marion County,Mississippi,27088,25868
0500000US28093,Marshall County,Mississippi,37144,36234
0500000US28095,Monroe County,Mississippi,36989,36003
0500000US28097,Montgomery County,Mississippi,10925,10400
0500000US28099,Neshoba County,Mississippi,29676,29465
0500000US28101,Newton County,Mississippi,21720,21832
0500000US28103,Noxubee County,Mississippi,11545,11115
0500000US28105,Oktibbeha County,Mississippi,47671,49414
0500000US28107,Panola County,Mississippi,34707,34444
0500000US28109,Pearl River County,Mississippi,55834,55224
0500000US28111,Perry County,Mississippi,12250,12227
0500000US28113,Pike County,Mississippi,40404,40058
0500000US28115,Pontotoc County,Mississippi,29957,30950
0500000US28117,Prentiss County,Mississippi,25276,25428
0500000US28119,Quitman County,Mississippi,8223,7678
0500000US28121,Rankin County,Mississippi,141617,148070
0500000US28123,Scott County,Mississippi,28264,28461
0500000US28125,Sharkey County,Mississippi,4916,4647
0500000US28127,Simpson County,Mississippi,27503,27463
0500000US28129,Smith County,Mississippi,16491,16188
0500000US28131,Stone County,Mississippi,17786,17875
0500000US28133,Sunflower County,Mississippi,29450,27496
0500000US28135,Tallahatchie County,Mississippi,15378,14761
0500000US28137,Tate County,Mississippi,28886,28204
0500000US28139,Tippah County,Mississippi,22232,22039
0500000US28141,Tishomingo County,Mississippi,19593,19420
0500000US28143,Tunica County,Mississippi,10778,10598
0500000US28145,Union County,Mississippi,27134,28097
0500000US28147,Walthall County,Mississippi,15443,14859
0500000US28149,Warren County,Mississippi,48773,47983
0500000US28151,Washington County,Mississippi,51137,48958
0500000US28153,Wayne County,Mississippi,20747,20490
0500000US28155,Webster County,Mississippi,10253,9972
0500000US28157,Wilkinson County,Mississippi,9878,9191
0500000US28159,Winston County,Mississippi,19198,18478
0500000US28161,Yalobusha County,Mississippi,12678,12276
0500000US28163,Yazoo County,Mississippi,28065,27817
0500000US29001,Adair County,Missouri,25607,25602
0500000US29003,Andrew County,Missouri,17291,17379
0500000US29005,Atchison County,Missouri,5685,5382
0500000US29007,Audrain County,Missouri,25529,25887
0500000US29009,Barry County,Missouri,35597,35662
0500000US29011,Barton County,Missouri,12402,12057
0500000US29013,Bates County,Missouri,17049,16584
0500000US29015,Benton County,Missouri,19056,18806
0500000US29017,Bollinger County,Missouri,12363,12394
0500000US29019,Boone County,Missouri,162642,172717
0500000US29021,Buchanan County,Missouri,89201,89486
0500000US29023,Butler County,Missouri,42794,42972
0500000US29025,Caldwell County,Missouri,9424,9034
0500000US29027,Callaway County,Missouri,44332,44750
0500000US29029,Camden County,Missouri,44002,44021
0500000US29031,Cape Girardeau County,Missouri,75674,78043
0500000US29033,Carroll County,Missouri,9295,9043
0500000US29035,Carter County,Missouri,6265,6258
0500000US29037,Cass County,Missouri,99478,100889
0500000US29039,Cedar County,Missouri,13982,13952
0500000US29041,Chariton County,Missouri,7831,7694
0500000US29043,Christian County,Missouri,77422,82101
0500000US29045,Clark County,Missouri,7139,6917
0500000US29047,Clay County,Missouri,221939,233682
0500000US29049,Clinton County,Missouri,20743,20299
0500000US29051,Cole County,Missouri,75990,76557
0500000US29053,Cooper County,Missouri,17601,17585
0500000US29055,Crawford County,Missouri,24696,24650
0500000US29057,Dade County,Missouri,7883,7628
0500000US29059,Dallas County,Missouri,16777,16389
0500000US29061,Daviess County,Missouri,8433,8297
0500000US29063,DeKalb County,Missouri,12892,12692
0500000US29065,Dent County,Missouri,15657,15655
0500000US29067,Douglas County,Missouri,13684,13546
0500000US29069,Dunklin County,Missouri,31953,31344
0500000US29071,Franklin County,Missouri,101492,102084
0500000US29073,Gasconade County,Missouri,15222,14866
0500000US29075,Gentry County,Missouri,6738,6826
0500000US29077,Greene County,Missouri,275174,285865
0500000US29079,Grundy County,Missouri,10261,10197
0500000US29081,Harrison County,Missouri,8957,8639
0500000US29083,Henry County,Missouri,22272,22028
0500000US29085,Hickory County,Missouri,9627,9219
0500000US29087,Holt County,Missouri,4912,4516
0500000US29089,Howard County,Missouri,10144,10159
0500000US29091,Howell County,Missouri,40400,40173
0500000US29093,Iron County,Missouri,10630,10267
0500000US29095,Jackson County,Missouri,674158,683191
0500000US29097,Jasper County,Missouri,117404,117543
0500000US29099,Jefferson County,Missouri,218733,222716
0500000US29101,Johnson County,Missouri,52595,54362
0500000US29103,Knox County,Missouri,4131,4000
0500000US29105,Laclede County,Missouri,35571,35439
0500000US29107,Lafayette County,Missouri,33381,32688
0500000US29109,Lawrence County,Missouri,38634,38023
0500000US29111,Lewis County,Missouri,10211,10138
0500000US29113,Lincoln County,Missouri,52566,54249
0500000US29115,Linn County,Missouri,12761,12311
0500000US29117,Livingston County,Missouri,15195,15053
0500000US29119,McDonald County,Missouri,23083,22800
0500000US29121,Macon County,Missouri,15566,15479
0500000US29123,Madison County,Missouri,12226,12368
0500000US29125,Maries County,Missouri,9176,9013
0500000US29127,Marion County,Missouri,28781,28920
0500000US29129,Mercer County,Missouri,3785,3719
0500000US29131,Miller County,Missouri,24748,25141
0500000US29133,Mississippi County,Missouri,14358,14232
0500000US29135,Moniteau County,Missouri,15607,15856
0500000US29137,Monroe County,Missouri,8840,8707
0500000US29139,Montgomery County,Missouri,12236,11841
0500000US29141,Morgan County,Missouri,20565,20240
0500000US29143,New Madrid County,Missouri,18956,18272
0500000US29145,Newton County,Missouri,58114,58598
0500000US29147,Nodaway County,Missouri,23370,23081
0500000US29149,Oregon County,Missouri,10881,10911
0500000US29151,Osage County,Missouri,13878,13703
0500000US29153,Ozark County,Missouri,9723,9492
0500000US29155,Pemiscot County,Missouri,18296,17650
0500000US29157,Perry County,Missouri,18971,19202
0500000US29159,Pettis County,Missouri,42201,42225
0500000US29161,Phelps County,Missouri,45156,44847
0500000US29163,Pike County,Missouri,18516,18541
0500000US29165,Platte County,Missouri,89322,94788
0500000US29167,Polk County,Missouri,31137,31054
0500000US29169,Pulaski County,Missouri,52274,53436
0500000US29171,Putnam County,Missouri,4979,4829
0500000US29173,Ralls County,Missouri,10167,10255
0500000US29175,Randolph County,Missouri,25414,25072
0500000US29177,Ray County,Missouri,23494,22949
0500000US29179,Reynolds County,Missouri,6696,6565
0500000US29181,Ripley County,Missouri,14100,13969
0500000US29183,St. Charles County,Missouri,360485,379493
0500000US29185,St. Clair County,Missouri,9805,9457
0500000US29186,Ste. Genevieve County,Missouri,18145,17914
0500000US29187,St. Francois County,Missouri,65359,65960
0500000US29189,St. Louis County,Missouri,998954,1001876
0500000US29195,Saline County,Missouri,23370,23347
0500000US29197,Schuyler County,Missouri,4431,4370
0500000US29199,Scotland County,Missouri,4843,4863
0500000US29201,Scott County,Missouri,39191,38903
0500000US29203,Shannon County,Missouri,8441,8329
0500000US29205,Shelby County,Missouri,6373,6108
0500000US29207,Stoddard County,Missouri,29968,29867
0500000US29209,Stone County,Missouri,32202,31104
0500000US29211,Sullivan County,Missouri,6714,6411
0500000US29213,Taney County,Missouri,51675,54230
0500000US29215,Texas County,Missouri,26008,25642
0500000US29217,Vernon County,Missouri,21159,21001
0500000US29219,Warren County,Missouri,32513,33253
0500000US29221,Washington County,Missouri,25195,25077
0500000US29223,Wayne County,Missouri,13521,13452
0500000US29225,Webster County,Missouri,36202,36888
0500000US29227,Worth County,Missouri,2171,2073
0500000US29229,Wright County,Missouri,18815,18291
0500000US29510,St. Louis city,Missouri,319294,317419
0500000US30001,Beaverhead County,Montana,9246,9345
0500000US30003,Big Horn County,Montana,12865,13282
0500000US30005,Blaine County,Montana,6491,6619
0500000US30007,Broadwater County,Montana,5612,5667
0500000US30009,Carbon County,Montana,10078,10399
0500000US30011,Carter County,Montana,1160,1169
0500000US30013,Cascade County,Montana,81327,82344
0500000US30015,Chouteau County,Montana,5813,5894
0500000US30017,Custer County,Montana,11699,12092
0500000US30019,Daniels County,Montana,1751,1793
0500000US30021,Dawson County,Montana,8966,9518
0500000US30023,Deer Lodge County,Montana,9298,9150
0500000US30025,Fallon County,Montana,2890,3108
0500000US30027,Fergus County,Montana,11586,11442
0500000US30029,Flathead County,Montana,90928,94924
0500000US30031,Gallatin County,Montana,89513,97308
0500000US30033,Garfield County,Montana,1206,1309
0500000US30035,Glacier County,Montana,13399,13696
0500000US30037,Golden Valley County,Montana,884,852
0500000US30039,Granite County,Montana,3079,3209
0500000US30041,Hill County,Montana,16096,16596
0500000US30043,Jefferson County,Montana,11406,11558
0500000US30045,Judith Basin County,Montana,2072,1991
0500000US30047,Lake County,Montana,28746,29099
0500000US30049,Lewis and Clark County,Montana,63395,65856
0500000US30051,Liberty County,Montana,2339,2359
0500000US30053,Lincoln County,Montana,19687,19125
0500000US30055,McCone County,Montana,1734,1694
0500000US30057,Madison County,Montana,7691,7820
0500000US30059,Meagher County,Montana,1891,1853
0500000US30061,Mineral County,Montana,4223,4257
0500000US30063,Missoula County,Montana,109299,112684
0500000US30065,Musselshell County,Montana,4538,4589
0500000US30067,Park County,Montana,15636,15880
0500000US30069,Petroleum County,Montana,494,485
0500000US30071,Phillips County,Montana,4253,4192
0500000US30073,Pondera County,Montana,6153,6219
0500000US30075,Powder River County,Montana,1743,1783
0500000US30077,Powell County,Montana,7027,6909
0500000US30079,Prairie County,Montana,1179,1148
0500000US30081,Ravalli County,Montana,40212,41030
0500000US30083,Richland County,Montana,9746,11576
0500000US30085,Roosevelt County,Montana,10425,11332
0500000US30087,Rosebud County,Montana,9233,9326
0500000US30089,Sanders County,Montana,11413,11364
0500000US30091,Sheridan County,Montana,3384,3696
0500000US30093,Silver Bow County,Montana,34200,34680
0500000US30095,Stillwater County,Montana,9117,9290
0500000US30097,Sweet Grass County,Montana,3651,3665
0500000US30099,Teton County,Montana,6073,6064
0500000US30101,Toole County,Montana,5324,5150
0500000US30103,Treasure County,Montana,718,692
0500000US30105,Valley County,Montana,7369,7640
0500000US30107,Wheatland County,Montana,2168,2102
0500000US30109,Wibaux County,Montana,1017,1121
0500000US30111,Yellowstone County,Montana,147972,155634
0500000US31001,Adams County,Nebraska,31364,31457
0500000US31003,Antelope County,Nebraska,6685,6398
0500000US31005,Arthur County,Nebraska,460,453
0500000US31007,Banner County,Nebraska,690,764
0500000US31009,Blaine County,Nebraska,478,504
0500000US31011,Boone County,Nebraska,5505,5353
0500000US31013,Box Butte County,Nebraska,11308,11340
0500000US31015,Boyd County,Nebraska,2099,2033
0500000US31017,Brown County,Nebraska,3145,2941
0500000US31019,Buffalo County,Nebraska,46102,48224
0500000US31021,Burt County,Nebraska,6858,6573
0500000US31023,Butler County,Nebraska,8395,8249
0500000US31025,Cass County,Nebraska,25241,25524
0500000US31027,Cedar County,Nebraska,8852,8610
0500000US31029,Chase County,Nebraska,3966,3978
0500000US31031,Cherry County,Nebraska,5713,5762
0500000US31033,Cheyenne County,Nebraska,9998,10148
0500000US31035,Clay County,Nebraska,6542,6315
0500000US31037,Colfax County,Nebraska,10515,10504
0500000US31039,Cuming County,Nebraska,9139,9027
0500000US31041,Custer County,Nebraska,10939,10728
0500000US31043,Dakota County,Nebraska,21006,20850
0500000US31045,Dawes County,Nebraska,9182,9042
0500000US31047,Dawson County,Nebraska,24326,24096
0500000US31049,Deuel County,Nebraska,1941,1940
0500000US31051,Dixon County,Nebraska,6000,5782
0500000US31053,Dodge County,Nebraska,36691,36744
0500000US31055,Douglas County,Nebraska,517110,543244
0500000US31057,Dundy County,Nebraska,2008,1886
0500000US31059,Fillmore County,Nebraska,5890,5661
0500000US31061,Franklin County,Nebraska,3225,3076
0500000US31063,Frontier County,Nebraska,2756,2705
0500000US31065,Furnas County,Nebraska,4959,4888
0500000US31067,Gage County,Nebraska,22311,21663
0500000US31069,Garden County,Nebraska,2057,1911
0500000US31071,Garfield County,Nebraska,2049,2003
0500000US31073,Gosper County,Nebraska,2044,1970
0500000US31075,Grant County,Nebraska,614,619
0500000US31077,Greeley County,Nebraska,2538,2482
0500000US31079,Hall County,Nebraska,58607,61492
0500000US31081,Hamilton County,Nebraska,9124,9135
0500000US31083,Harlan County,Nebraska,3423,3492
0500000US31085,Hayes County,Nebraska,967,933
0500000US31087,Hitchcock County,Nebraska,2908,2901
0500000US31089,Holt County,Nebraska,10435,10403
0500000US31091,Hooker County,Nebraska,736,728
0500000US31093,Howard County,Nebraska,6274,6362
0500000US31095,Jefferson County,Nebraska,7547,7335
0500000US31097,Johnson County,Nebraska,5217,5185
0500000US31099,Kearney County,Nebraska,6489,6644
0500000US31101,Keith County,Nebraska,8368,8121
0500000US31103,Keya Paha County,Nebraska,824,810
0500000US31105,Kimball County,Nebraska,3821,3713
0500000US31107,Knox County,Nebraska,8701,8482
0500000US31109,Lancaster County,Nebraska,285407,301795
0500000US31111,Lincoln County,Nebraska,36288,35815
0500000US31113,Logan County,Nebraska,763,750
0500000US31115,Loup County,Nebraska,632,588
0500000US31117,McPherson County,Nebraska,539,498
0500000US31119,Madison County,Nebraska,34876,35174
0500000US31121,Merrick County,Nebraska,7845,7766
0500000US31123,Morrill County,Nebraska,5042,4862
0500000US31125,Nance County,Nebraska,3735,3570
